PersonId,AttributeKey,AttributeValue
16773,MembershipDate,2013-10-16T00:00:00.0000000
16773,IndCampus,Sojourn New Albany
16773,IndBaptized,Baptized
16773,IndLimitAccessUser,1
16773,IndFamPosition,Spouse
16773,IndAnniversary,2003-12-31T00:00:00.0000000
16774,IndCampus,Sojourn New Albany
16774,IndLimitAccessUser,1
16774,IndFamPosition,Child
16775,IndCampus,Sojourn New Albany
16775,IndLimitAccessUser,1
16775,IndFamPosition,Child
16776,IndCampus,Sojourn New Albany
16776,IndLimitAccessUser,1
16776,IndFamPosition,Child
16777,IndCampus,Sojourn New Albany
16777,IndLimitAccessUser,1
16777,IndFamPosition,Child
16778,IndCampus,Sojourn New Albany
16778,IndLimitAccessUser,1
16778,IndFamPosition,Other
16779,IndCampus,Sojourn New Albany
16779,IndLimitAccessUser,1
16779,IndFamPosition,Other
16780,IndCampus,Sojourn New Albany
16780,IndLimitAccessUser,1
16780,IndFamPosition,Other
16781,IndCampus,Sojourn New Albany
16781,IndLimitAccessUser,1
16781,IndFamPosition,Other
16782,IndCampus,Sojourn New Albany
16782,IndLimitAccessUser,1
16782,IndFamPosition,Other
16783,IndCampus,Sojourn New Albany
16783,IndLimitAccessUser,1
16783,IndFamPosition,Other
16784,IndCampus,Sojourn Midtown
16784,IndLimitAccessUser,1
16784,IndFamPosition,Primary Contact
16785,IndCampus,Sojourn Midtown
16785,IndLimitAccessUser,1
16785,IndFamPosition,Spouse
16786,IndCampus,Sojourn Midtown
16786,IndLimitAccessUser,1
16786,IndFamPosition,Child
16787,IndCampus,Sojourn Midtown
16787,IndLimitAccessUser,1
16787,IndFamPosition,Child
16788,IndCampus,Sojourn Midtown
16788,IndLimitAccessUser,1
16788,IndFamPosition,Other
16789,IndCampus,Sojourn East
16789,IndLimitAccessUser,1
16789,IndFamPosition,Primary Contact
16790,IndCampus,Sojourn East
16790,IndLimitAccessUser,1
16790,IndFamPosition,Spouse
16791,IndCampus,Sojourn East
16791,IndLimitAccessUser,1
16791,IndFamPosition,Child
16792,MembershipDate,2013-06-18T00:00:00.0000000
16792,IndCampus,Sojourn East
16792,IndBaptized,Baptized
16792,IndLimitAccessUser,1
16792,IndFamPosition,Primary Contact
16792,IndAnniversary,2009-05-16T00:00:00.0000000
16794,MembershipDate,2013-06-18T00:00:00.0000000
16794,IndCampus,Sojourn East
16794,IndBaptized,Baptized
16794,IndLimitAccessUser,1
16794,IndFamPosition,Spouse
16794,IndAnniversary,2009-05-16T00:00:00.0000000
16795,IndCampus,Sojourn East
16795,IndLimitAccessUser,1
16795,IndFamPosition,Child
16796,IndCampus,Sojourn East
16796,IndLimitAccessUser,1
16796,IndFamPosition,Child
16797,IndCampus,Sojourn East
16797,IndLimitAccessUser,1
16797,IndFamPosition,Other
16793,MembershipDate,2011-01-07T00:00:00.0000000
16793,IndCampus,Sojourn East
16793,IndBaptized,Baptized
16793,IndLimitAccessUser,1
16793,IndFamPosition,Primary Contact
16793,IndAnniversary,2001-06-02T00:00:00.0000000
16799,MembershipDate,2011-01-07T00:00:00.0000000
16799,IndCampus,Sojourn East
16799,IndBaptized,Baptized
16799,IndLimitAccessUser,1
16799,IndFamPosition,Spouse
16799,IndAnniversary,2001-06-02T00:00:00.0000000
16803,IndCampus,Sojourn East
16803,IndFamPosition,Child
16805,IndCampus,Sojourn East
16805,IndLimitAccessUser,1
16805,IndFamPosition,Child
16798,IndCampus,Sojourn East
16798,IndLimitAccessUser,1
16798,IndFamPosition,Primary Contact
16800,IndCampus,Sojourn East
16800,IndLimitAccessUser,1
16800,IndFamPosition,Child
16801,IndCampus,Sojourn East
16801,IndLimitAccessUser,1
16801,IndFamPosition,Child
16802,IndCampus,Sojourn East
16802,IndLimitAccessUser,1
16802,IndFamPosition,Primary Contact
16804,IndCampus,Sojourn East
16804,IndLimitAccessUser,1
16804,IndFamPosition,Spouse
16806,IndCampus,Sojourn East
16806,IndLimitAccessUser,1
16806,IndFamPosition,Child
16807,IndCampus,Sojourn East
16807,IndLimitAccessUser,1
16807,IndFamPosition,Child
16808,IndCampus,Sojourn East
16808,IndLimitAccessUser,1
16808,IndFamPosition,Child
16809,IndCampus,Sojourn East
16809,IndLimitAccessUser,1
16809,IndFamPosition,Other
16810,IndCampus,Sojourn East
16810,IndLimitAccessUser,1
16810,IndFamPosition,Primary Contact
16811,IndCampus,Sojourn East
16811,IndLimitAccessUser,1
16811,IndFamPosition,Spouse
16812,IndCampus,Sojourn East
16812,IndLimitAccessUser,1
16812,IndFamPosition,Child
16813,IndCampus,Sojourn East
16813,IndLimitAccessUser,1
16813,IndFamPosition,Child
16814,IndCampus,Sojourn East
16814,IndBaptized,Baptized
16814,IndLimitAccessUser,1
16814,IndFamPosition,Primary Contact
16815,IndCampus,Sojourn East
16815,IndBaptized,Baptized
16815,IndLimitAccessUser,1
16815,IndFamPosition,Spouse
16816,IndCampus,Sojourn East
16816,IndLimitAccessUser,1
16816,IndFamPosition,Child
16817,IndCampus,Sojourn East
16817,IndLimitAccessUser,1
16817,IndFamPosition,Child
16818,IndCampus,Sojourn East
16818,IndLimitAccessUser,1
16818,IndFamPosition,Primary Contact
16819,IndCampus,Sojourn East
16819,IndLimitAccessUser,1
16819,IndFamPosition,Child
16820,IndCampus,Sojourn East
16820,IndLimitAccessUser,1
16820,IndFamPosition,Primary Contact
16821,IndCampus,Sojourn East
16821,IndLimitAccessUser,1
16821,IndFamPosition,Spouse
16822,IndCampus,Sojourn East
16822,IndLimitAccessUser,1
16822,IndFamPosition,Child
16823,IndCampus,Sojourn J-town
16823,IndLimitAccessUser,1
16823,IndFamPosition,Primary Contact
16824,IndCampus,Sojourn J-town
16824,IndLimitAccessUser,1
16824,IndFamPosition,Spouse
16825,IndCampus,Sojourn J-town
16825,IndLimitAccessUser,1
16825,IndFamPosition,Child
16826,IndCampus,Sojourn J-town
16826,IndLimitAccessUser,1
16826,IndFamPosition,Child
16827,IndCampus,Sojourn J-town
16827,IndLimitAccessUser,1
16827,IndFamPosition,Child
16828,IndCampus,Sojourn J-town
16828,IndLimitAccessUser,1
16828,IndFamPosition,Primary Contact
16829,IndCampus,Sojourn J-town
16829,IndLimitAccessUser,1
16829,IndFamPosition,Child
16830,MembershipDate,2013-08-14T00:00:00.0000000
16830,IndCampus,Sojourn New Albany
16830,IndBaptized,Baptized
16830,IndLimitAccessUser,1
16830,IndFamPosition,Primary Contact
16830,IndAnniversary,2004-04-17T00:00:00.0000000
16831,IndCampus,Sojourn New Albany
16831,IndLimitAccessUser,1
16831,IndFamPosition,Spouse
16831,IndAnniversary,2004-04-17T00:00:00.0000000
16832,IndCampus,Sojourn New Albany
16832,IndLimitAccessUser,1
16832,IndFamPosition,Child
16833,IndCampus,Sojourn New Albany
16833,IndLimitAccessUser,1
16833,IndFamPosition,Child
16834,IndCampus,Sojourn New Albany
16834,IndLimitAccessUser,1
16834,IndFamPosition,Other
16835,IndCampus,Sojourn New Albany
16835,IndLimitAccessUser,1
16835,IndFamPosition,Other
16836,IndCampus,Sojourn New Albany
16836,IndLimitAccessUser,1
16836,IndFamPosition,Other
16837,IndCampus,Sojourn Midtown
16837,IndLimitAccessUser,1
16837,IndFamPosition,Primary Contact
16839,IndCampus,Sojourn Midtown
16839,IndLimitAccessUser,1
16839,IndFamPosition,Child
16838,IndAllergies,cats!!!
16838,IndSchoolName,SBTS
16838,IndCampus,Sojourn Midtown
16838,IndAgeBracket,19 - 24
16838,IndFamPosition,Primary Contact
16838,IndAnniversary,2003-10-10T00:00:00.0000000
16841,IndCampus,Sojourn Midtown
16841,IndLimitAccessUser,1
16841,IndFamPosition,Spouse
16841,IndAnniversary,2003-10-10T00:00:00.0000000
16840,IndCampus,Sojourn Midtown
16840,IndLimitAccessUser,1
16840,IndFamPosition,Primary Contact
32,IndCampus,Sojourn J-town
32,IndLimitAccessUser,1
32,IndFamPosition,Primary Contact
16842,IndCampus,Sojourn Midtown
16842,IndLimitAccessUser,1
16842,IndFamPosition,Primary Contact
16843,MembershipDate,2013-01-06T00:00:00.0000000
16843,IndCampus,Sojourn Midtown
16843,IndBaptized,Baptized
16843,IndLimitAccessUser,1
16843,IndFamPosition,Primary Contact
16844,IndCampus,Sojourn Midtown
16844,IndLimitAccessUser,1
16844,IndFamPosition,Primary Contact
16845,IndCampus,Sojourn East
16845,IndLimitAccessUser,1
16845,IndFamPosition,Primary Contact
16846,IndCampus,Sojourn East
16846,IndLimitAccessUser,1
16846,IndFamPosition,Spouse
16847,IndCampus,Sojourn J-town
16847,IndLimitAccessUser,1
16847,IndFamPosition,Primary Contact
16848,MembershipDate,2012-11-06T00:00:00.0000000
16848,IndCampus,Sojourn East
16848,IndBaptized,Baptized
16848,IndLimitAccessUser,1
16848,IndFamPosition,Primary Contact
16848,IndAnniversary,2012-05-05T00:00:00.0000000
16849,MembershipDate,2012-11-06T00:00:00.0000000
16849,IndCampus,Sojourn East
16849,IndBaptized,Baptized
16849,IndLimitAccessUser,1
16849,IndFamPosition,Spouse
16849,IndAnniversary,2012-05-05T00:00:00.0000000
16850,IndCampus,Sojourn East
16850,IndLimitAccessUser,1
16850,IndFamPosition,Primary Contact
16851,IndCampus,Sojourn East
16851,IndLimitAccessUser,1
16851,IndFamPosition,Primary Contact
16853,IndCampus,Sojourn East
16853,IndLimitAccessUser,1
16853,IndFamPosition,Spouse
16854,IndCampus,Sojourn East
16854,IndLimitAccessUser,1
16854,IndFamPosition,Child
16852,MembershipDate,2006-02-08T00:00:00.0000000
16852,IndCampus,Sojourn Midtown
16852,IndBaptized,Baptized
16852,IndFamPosition,Primary Contact
16852,IndReasonLeft,Moved Out of Town
16852,IndAnniversary,2004-03-20T00:00:00.0000000
16856,MembershipDate,2006-02-08T00:00:00.0000000
16856,IndCampus,Sojourn Midtown
16856,IndBaptized,Baptized
16856,IndFamPosition,Spouse
16856,IndReasonLeft,Moved Out of Town
16856,IndAnniversary,2004-03-20T00:00:00.0000000
16861,IndCampus,Sojourn Midtown
16861,IndLimitAccessUser,1
16861,IndFamPosition,Child
16855,IndCampus,Sojourn New Albany
16855,IndLimitAccessUser,1
16855,IndFamPosition,Primary Contact
16857,IndCampus,Sojourn New Albany
16857,IndLimitAccessUser,1
16857,IndFamPosition,Spouse
16858,IndCampus,Sojourn New Albany
16858,IndLimitAccessUser,1
16858,IndFamPosition,Child
16859,IndCampus,Sojourn New Albany
16859,IndLimitAccessUser,1
16859,IndFamPosition,Child
33,IndCampus,Sojourn Midtown
33,IndAgeBracket,25 - 34
33,IndFamPosition,Primary Contact
521,IndCampus,Sojourn Midtown
521,IndAgeBracket,10 and Under
521,IndLimitAccessUser,1
521,IndFamPosition,Child
533,IndCampus,Sojourn Midtown
533,IndAgeBracket,10 and Under
533,IndLimitAccessUser,1
533,IndFamPosition,Child
566,IndCampus,Sojourn Midtown
566,IndLimitAccessUser,1
566,IndFamPosition,Child
16860,IndCampus,Sojourn New Albany
16860,IndLimitAccessUser,1
16860,IndFamPosition,Primary Contact
16862,IndCampus,Sojourn New Albany
16862,IndLimitAccessUser,1
16862,IndFamPosition,Spouse
16863,IndCampus,Sojourn New Albany
16863,IndLimitAccessUser,1
16863,IndFamPosition,Child
16864,IndCampus,Sojourn New Albany
16864,IndLimitAccessUser,1
16864,IndFamPosition,Child
16865,IndCampus,Sojourn New Albany
16865,IndLimitAccessUser,1
16865,IndFamPosition,Child
16866,IndCampus,Sojourn New Albany
16866,IndLimitAccessUser,1
16866,IndFamPosition,Child
16867,IndCampus,Sojourn Midtown
16867,IndLimitAccessUser,1
16867,IndFamPosition,Primary Contact
16868,IndCampus,Sojourn Midtown
16868,IndLimitAccessUser,1
16868,IndFamPosition,Spouse
16869,IndCampus,Sojourn Midtown
16869,IndLimitAccessUser,1
16869,IndFamPosition,Child
16870,IndCampus,Sojourn Midtown
16870,IndLimitAccessUser,1
16870,IndFamPosition,Child
16871,IndCampus,Sojourn Midtown
16871,IndLimitAccessUser,1
16871,IndFamPosition,Child
16872,IndCampus,Sojourn Midtown
16872,IndLimitAccessUser,1
16872,IndFamPosition,Child
16873,IndCampus,Sojourn Midtown
16873,IndLimitAccessUser,1
16873,IndFamPosition,Primary Contact
16874,IndCampus,Sojourn Midtown
16874,IndLimitAccessUser,1
16874,IndFamPosition,Child
16875,IndCampus,Sojourn Midtown
16875,IndLimitAccessUser,1
16875,IndFamPosition,Child
16876,IndCampus,Sojourn Midtown
16876,IndLimitAccessUser,1
16876,IndFamPosition,Primary Contact
16877,IndCampus,Sojourn Midtown
16877,IndLimitAccessUser,1
16877,IndFamPosition,Child
16878,IndCampus,Sojourn Midtown
16878,IndLimitAccessUser,1
16878,IndFamPosition,Primary Contact
16879,IndCampus,Sojourn Midtown
16879,IndLimitAccessUser,1
16879,IndFamPosition,Child
16880,IndCampus,Sojourn Midtown
16880,IndLimitAccessUser,1
16880,IndFamPosition,Child
16881,IndCampus,Sojourn Midtown
16881,IndLimitAccessUser,1
16881,IndFamPosition,Child
16882,IndCampus,Sojourn Midtown
16882,IndLimitAccessUser,1
16882,IndFamPosition,Child
16883,IndCampus,Sojourn Midtown
16883,IndLimitAccessUser,1
16883,IndFamPosition,Primary Contact
16884,IndCampus,Sojourn Midtown
16884,IndLimitAccessUser,1
16884,IndFamPosition,Spouse
16885,IndCampus,Sojourn Midtown
16885,IndLimitAccessUser,1
16885,IndFamPosition,Child
16886,IndCampus,Sojourn J-town
16886,IndLimitAccessUser,1
16886,IndFamPosition,Primary Contact
16887,IndCampus,Sojourn J-town
16887,IndLimitAccessUser,1
16887,IndFamPosition,Spouse
16888,IndCampus,Sojourn J-town
16888,IndLimitAccessUser,1
16888,IndFamPosition,Child
16889,IndCampus,Sojourn J-town
16889,IndLimitAccessUser,1
16889,IndFamPosition,Child
16890,IndCampus,Sojourn J-town
16890,IndLimitAccessUser,1
16890,IndFamPosition,Child
16891,IndCampus,Sojourn J-town
16891,IndLimitAccessUser,1
16891,IndFamPosition,Child
16892,IndCampus,Sojourn Midtown
16892,IndLimitAccessUser,1
16892,IndFamPosition,Primary Contact
16893,IndCampus,Sojourn Midtown
16893,IndLimitAccessUser,1
16893,IndFamPosition,Spouse
16894,IndCampus,Sojourn Midtown
16894,IndLimitAccessUser,1
16894,IndFamPosition,Child
16895,IndCampus,Sojourn Midtown
16895,IndLimitAccessUser,1
16895,IndFamPosition,Child
16896,IndCampus,Sojourn Midtown
16896,IndLimitAccessUser,1
16896,IndFamPosition,Child
16897,IndCampus,Sojourn Midtown
16897,IndLimitAccessUser,1
16897,IndFamPosition,Primary Contact
16899,IndCampus,Sojourn Midtown
16899,IndLimitAccessUser,1
16899,IndFamPosition,Spouse
16900,IndCampus,Sojourn Midtown
16900,IndLimitAccessUser,1
16900,IndFamPosition,Child
16898,IndCampus,Sojourn Midtown
16898,IndLimitAccessUser,1
16898,IndFamPosition,Primary Contact
16903,IndCampus,Sojourn Midtown
16903,IndLimitAccessUser,1
16903,IndFamPosition,Spouse
34,IndCampus,Sojourn East
34,IndLimitAccessUser,1
34,IndFamPosition,Primary Contact
36,IndCampus,Sojourn East
36,IndLimitAccessUser,1
36,IndFamPosition,Spouse
37,IndCampus,Sojourn East
37,IndLimitAccessUser,1
37,IndFamPosition,Child
38,IndCampus,Sojourn East
38,IndLimitAccessUser,1
38,IndFamPosition,Child
39,IndCampus,Sojourn East
39,IndLimitAccessUser,1
39,IndFamPosition,Child
16901,IndCampus,Sojourn Midtown
16901,IndAgeBracket,19 - 24
16901,IndBaptized,Baptized
16901,IndFamPosition,Primary Contact
16901,IndAnniversary,2004-08-27T00:00:00.0000000
16915,IndCampus,Sojourn Midtown
16915,IndAgeBracket,19 - 24
16915,IndFamPosition,Spouse
16915,IndAnniversary,2004-08-27T00:00:00.0000000
16933,IndCampus,Sojourn Midtown
16933,IndLimitAccessUser,1
16933,IndFamPosition,Child
16902,IndCampus,Sojourn Midtown
16902,IndLimitAccessUser,1
16902,IndFamPosition,Primary Contact
16905,IndCampus,Sojourn Midtown
16905,IndLimitAccessUser,1
16905,IndFamPosition,Primary Contact
16906,IndCampus,Sojourn Midtown
16906,IndLimitAccessUser,1
16906,IndFamPosition,Primary Contact
16907,IndCampus,Sojourn Midtown
16907,IndLimitAccessUser,1
16907,IndFamPosition,Primary Contact
16908,IndCampus,Sojourn Midtown
16908,IndLimitAccessUser,1
16908,IndFamPosition,Primary Contact
16909,IndCampus,Sojourn East
16909,IndLimitAccessUser,1
16909,IndFamPosition,Primary Contact
16910,IndCampus,Sojourn East
16910,IndLimitAccessUser,1
16910,IndFamPosition,Primary Contact
16911,IndCampus,Sojourn East
16911,IndLimitAccessUser,1
16911,IndFamPosition,Spouse
16912,IndCampus,Sojourn New Albany
16912,IndLimitAccessUser,1
16912,IndFamPosition,Primary Contact
16914,IndCampus,Sojourn New Albany
16914,IndLimitAccessUser,1
16914,IndFamPosition,Spouse
35,IndCampus,Sojourn Midtown
35,IndLimitAccessUser,1
35,IndFamPosition,Primary Contact
16913,IndCampus,Sojourn Midtown
16913,IndLimitAccessUser,1
16913,IndFamPosition,Primary Contact
16917,IndCampus,Sojourn Midtown
16917,IndLimitAccessUser,1
16917,IndFamPosition,Spouse
16916,MembershipDate,2016-01-31T00:00:00.0000000
16916,IndCampus,Sojourn Midtown
16916,IndLimitAccessUser,1
16916,IndFamPosition,Primary Contact
16918,IndCampus,Sojourn Midtown
16918,IndLimitAccessUser,1
16918,IndFamPosition,Primary Contact
16920,IndCampus,Sojourn J-town
16920,IndLimitAccessUser,1
16920,IndFamPosition,Primary Contact
16921,IndCampus,Sojourn J-town
16921,IndLimitAccessUser,1
16921,IndFamPosition,Primary Contact
16922,MembershipDate,2012-03-28T00:00:00.0000000
16922,IndCampus,Sojourn Midtown
16922,IndBaptized,Baptized
16922,IndFamPosition,Primary Contact
16922,IndAnniversary,2012-03-17T00:00:00.0000000
16922,IndChildWorkStartDate,2014-02-23T00:00:00.0000000
16923,MembershipDate,2012-03-28T00:00:00.0000000
16923,IndCampus,Sojourn Midtown
16923,IndBaptized,Baptized
16923,IndFamPosition,Spouse
16923,IndAnniversary,2012-03-17T00:00:00.0000000
16923,IndChildWorkStartDate,2013-06-09T00:00:00.0000000
16924,IndCampus,Sojourn Midtown
16924,IndFamPosition,Primary Contact
16925,MembershipDate,2012-12-10T00:00:00.0000000
16925,IndCampus,Sojourn Midtown
16925,IndBaptized,Baptized
16925,IndFamPosition,Primary Contact
16925,IndChildWorkStartDate,2012-09-29T00:00:00.0000000
16927,IndCampus,Sojourn Midtown
16927,IndLimitAccessUser,1
16927,IndFamPosition,Primary Contact
40,IndCampus,Sojourn Midtown
40,IndLimitAccessUser,1
40,IndFamPosition,Primary Contact
41,IndCampus,Sojourn Midtown
41,IndLimitAccessUser,1
41,IndFamPosition,Spouse
42,IndCampus,Sojourn Midtown
42,IndLimitAccessUser,1
42,IndFamPosition,Child
16928,IndCampus,Sojourn East
16928,IndLimitAccessUser,1
16928,IndFamPosition,Primary Contact
16930,IndCampus,Sojourn East
16930,IndLimitAccessUser,1
16930,IndFamPosition,Spouse
16931,IndCampus,Sojourn East
16931,IndLimitAccessUser,1
16931,IndFamPosition,Child
16932,IndCampus,Sojourn East
16932,IndLimitAccessUser,1
16932,IndFamPosition,Child
16929,IndCampus,Sojourn Midtown
16929,IndLimitAccessUser,1
16929,IndFamPosition,Primary Contact
16934,IndCampus,Sojourn J-town
16934,IndLimitAccessUser,1
16934,IndFamPosition,Primary Contact
16935,IndCampus,Sojourn J-town
16935,IndLimitAccessUser,1
16935,IndFamPosition,Spouse
16936,IndCampus,Sojourn J-town
16936,IndLimitAccessUser,1
16936,IndFamPosition,Child
16937,IndCampus,Sojourn East
16937,IndLimitAccessUser,1
16937,IndFamPosition,Primary Contact
16938,IndCampus,Sojourn East
16938,IndLimitAccessUser,1
16938,IndFamPosition,Spouse
16939,IndCampus,Sojourn East
16939,IndLimitAccessUser,1
16939,IndFamPosition,Child
16940,IndCampus,Sojourn East
16940,IndLimitAccessUser,1
16940,IndFamPosition,Child
16941,IndCampus,Sojourn East
16941,IndLimitAccessUser,1
16941,IndFamPosition,Primary Contact
16942,IndCampus,Sojourn East
16942,IndLimitAccessUser,1
16942,IndFamPosition,Spouse
16943,IndCampus,Sojourn East
16943,IndLimitAccessUser,1
16943,IndFamPosition,Primary Contact
16944,IndCampus,Sojourn East
16944,IndLimitAccessUser,1
16944,IndFamPosition,Spouse
16945,IndCampus,Sojourn East
16945,IndLimitAccessUser,1
16945,IndFamPosition,Child
16946,IndCampus,Sojourn East
16946,IndLimitAccessUser,1
16946,IndFamPosition,Child
16947,IndCampus,Sojourn Midtown
16947,IndLimitAccessUser,1
16947,IndFamPosition,Primary Contact
