9/2/2017 11:34:17 PM,Application Started Successfully
9/2/2017 11:55:06 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 1:08:05 AM,Application Starting...
9/3/2017 1:08:16 AM,Application Started Successfully
9/3/2017 1:29:05 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 1:34:38 AM,Application Starting...
9/3/2017 1:34:50 AM,Application Started Successfully
9/3/2017 1:55:39 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 3:52:50 AM,Application Starting...
9/3/2017 3:53:02 AM,Application Started Successfully
9/3/2017 4:13:50 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 5:31:03 AM,Application Starting...
9/3/2017 5:31:15 AM,Application Started Successfully
9/3/2017 5:57:04 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 6:43:57 AM,Application Starting...
9/3/2017 6:44:09 AM,Application Started Successfully
9/3/2017 7:04:58 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 1:33:09 PM,Application Starting...
9/3/2017 1:33:21 PM,Application Started Successfully
9/3/2017 1:54:10 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 2:31:08 PM,Application Starting...
9/3/2017 2:31:19 PM,Application Started Successfully
9/3/2017 3:08:08 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 5:36:31 PM,Application Starting...
9/3/2017 5:36:43 PM,Application Started Successfully
9/3/2017 5:58:32 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 6:20:15 PM,Application Starting...
9/3/2017 6:20:27 PM,Application Started Successfully
9/3/2017 6:41:16 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 8:46:56 PM,Application Starting...
9/3/2017 8:47:07 PM,Application Started Successfully
9/3/2017 9:25:56 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 9:38:57 PM,Application Starting...
9/3/2017 9:39:09 PM,Application Started Successfully
9/3/2017 10:05:58 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/3/2017 11:06:48 PM,Application Starting...
9/3/2017 11:07:00 PM,Application Started Successfully
9/3/2017 11:27:49 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 1:42:43 AM,Application Starting...
9/4/2017 1:42:55 AM,Application Started Successfully
9/4/2017 2:03:44 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 3:34:44 AM,Application Starting...
9/4/2017 3:34:56 AM,Application Started Successfully
9/4/2017 4:12:45 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 10:03:57 AM,Application Starting...
9/4/2017 10:04:09 AM,Application Started Successfully
9/4/2017 10:24:58 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 11:36:05 AM,Application Starting...
9/4/2017 11:36:17 AM,Application Started Successfully
9/4/2017 11:57:06 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 12:14:41 PM,Application Starting...
9/4/2017 12:14:52 PM,Application Started Successfully
9/4/2017 12:35:41 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 12:51:19 PM,Application Starting...
9/4/2017 12:51:31 PM,Application Started Successfully
9/4/2017 1:15:19 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 2:24:56 PM,Application Starting...
9/4/2017 2:25:08 PM,Application Started Successfully
9/4/2017 3:11:56 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 4:13:24 PM,Application Starting...
9/4/2017 4:13:36 PM,Application Started Successfully
9/4/2017 5:12:25 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 5:36:18 PM,Application Starting...
9/4/2017 5:36:30 PM,Application Started Successfully
9/4/2017 5:59:18 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 7:04:23 PM,Application Starting...
9/4/2017 7:04:34 PM,Application Started Successfully
9/4/2017 7:41:23 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 9:14:42 PM,Application Starting...
9/4/2017 9:14:54 PM,Application Started Successfully
9/4/2017 9:35:42 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/4/2017 11:24:23 PM,Application Starting...
9/4/2017 11:24:34 PM,Application Started Successfully
9/5/2017 12:00:23 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 2:15:22 AM,Application Starting...
9/5/2017 2:15:33 AM,Application Started Successfully
9/5/2017 2:36:22 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 2:45:17 AM,Application Starting...
9/5/2017 2:45:29 AM,Application Started Successfully
9/5/2017 3:06:18 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 3:34:09 AM,Application Starting...
9/5/2017 3:34:21 AM,Application Started Successfully
9/5/2017 4:12:10 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 5:06:04 AM,Application Starting...
9/5/2017 5:06:16 AM,Application Started Successfully
9/5/2017 5:27:04 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 5:46:34 AM,Application Starting...
9/5/2017 5:46:46 AM,Application Started Successfully
9/5/2017 6:08:35 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 7:47:49 AM,Application Starting...
9/5/2017 7:48:01 AM,Application Started Successfully
9/5/2017 8:14:50 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 9:17:32 AM,Application Starting...
9/5/2017 9:17:44 AM,Application Started Successfully
9/5/2017 9:38:32 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 11:04:37 AM,Application Starting...
9/5/2017 11:04:49 AM,Application Started Successfully
9/5/2017 11:25:38 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 12:09:27 PM,Application Starting...
9/5/2017 12:09:38 PM,Application Started Successfully
9/5/2017 12:30:27 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 12:58:43 PM,Application Starting...
9/5/2017 12:58:55 PM,Application Started Successfully
9/5/2017 1:24:44 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 3:06:52 PM,Application Starting...
9/5/2017 3:07:04 PM,Application Started Successfully
9/5/2017 3:27:52 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 3:34:03 PM,Application Starting...
9/5/2017 3:34:15 PM,Application Started Successfully
9/5/2017 4:04:04 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 4:43:03 PM,Application Starting...
9/5/2017 4:43:15 PM,Application Started Successfully
9/5/2017 5:59:04 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 6:43:53 PM,Application Starting...
9/5/2017 6:44:05 PM,Application Started Successfully
9/5/2017 7:04:54 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 8:06:31 PM,Application Starting...
9/5/2017 8:06:42 PM,Application Started Successfully
9/5/2017 8:27:31 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 8:37:40 PM,Application Starting...
9/5/2017 8:37:52 PM,Application Started Successfully
9/5/2017 9:11:41 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 9:21:01 PM,Application Starting...
9/5/2017 9:21:13 PM,Application Started Successfully
9/5/2017 9:56:02 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 9:56:40 PM,Application Starting...
9/5/2017 9:56:52 PM,Application Started Successfully
9/5/2017 10:17:41 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 10:31:37 PM,Application Starting...
9/5/2017 10:31:49 PM,Application Started Successfully
9/5/2017 10:52:37 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/5/2017 11:02:12 PM,Application Starting...
9/5/2017 11:02:23 PM,Application Started Successfully
9/5/2017 11:23:12 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 12:25:05 AM,Application Starting...
9/6/2017 12:25:18 AM,Application Started Successfully
9/6/2017 12:46:06 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 1:53:52 AM,Application Starting...
9/6/2017 1:54:04 AM,Application Started Successfully
9/6/2017 2:14:52 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 2:55:16 AM,Application Starting...
9/6/2017 2:55:28 AM,Application Started Successfully
9/6/2017 3:19:17 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 3:52:00 AM,Application Starting...
9/6/2017 3:52:12 AM,Application Started Successfully
9/6/2017 4:13:01 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 8:12:50 AM,Application Starting...
9/6/2017 8:13:02 AM,Application Started Successfully
9/6/2017 8:45:51 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 10:28:44 AM,Application Starting...
9/6/2017 10:28:56 AM,Application Started Successfully
9/6/2017 10:49:45 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 1:26:49 PM,Application Starting...
9/6/2017 1:27:01 PM,Application Started Successfully
9/6/2017 1:47:49 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 1:54:00 PM,Application Starting...
9/6/2017 1:54:12 PM,Application Started Successfully
9/6/2017 2:15:00 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 2:31:12 PM,Application Starting...
9/6/2017 2:31:25 PM,Application Started Successfully
9/6/2017 2:52:13 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 3:12:02 PM,Application Starting...
9/6/2017 3:12:14 PM,Application Started Successfully
9/6/2017 3:33:03 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 4:43:57 PM,Application Starting...
9/6/2017 4:44:09 PM,Application Started Successfully
9/6/2017 5:04:58 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 6:28:29 PM,Application Starting...
9/6/2017 6:28:42 PM,Application Started Successfully
9/6/2017 7:05:30 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 8:34:22 PM,Application Starting...
9/6/2017 8:34:34 PM,Application Started Successfully
9/6/2017 8:55:23 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 9:43:09 PM,Application Starting...
9/6/2017 9:43:20 PM,Application Started Successfully
9/6/2017 10:04:09 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/6/2017 10:45:29 PM,Application Starting...
9/6/2017 10:45:41 PM,Application Started Successfully
9/6/2017 11:09:30 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 2:39:55 AM,Application Starting...
9/7/2017 2:40:07 AM,Application Started Successfully
9/7/2017 3:00:56 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 3:51:57 AM,Application Starting...
9/7/2017 3:52:08 AM,Application Started Successfully
9/7/2017 4:12:57 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 4:44:05 AM,Application Starting...
9/7/2017 4:44:17 AM,Application Started Successfully
9/7/2017 5:22:06 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 5:33:30 AM,Application Starting...
9/7/2017 5:33:42 AM,Application Started Successfully
9/7/2017 5:54:31 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 6:14:30 AM,Application Starting...
9/7/2017 6:14:42 AM,Application Started Successfully
9/7/2017 6:35:31 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 8:17:37 AM,Application Starting...
9/7/2017 8:17:49 AM,Application Started Successfully
9/7/2017 8:38:38 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 9:34:16 AM,Application Starting...
9/7/2017 9:34:28 AM,Application Started Successfully
9/7/2017 10:16:16 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 10:24:50 AM,Application Starting...
9/7/2017 10:25:02 AM,Application Started Successfully
9/7/2017 10:45:51 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 12:56:15 PM,Application Starting...
9/7/2017 12:56:27 PM,Application Started Successfully
9/7/2017 1:26:15 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 5:44:07 PM,Application Starting...
9/7/2017 5:44:19 PM,Application Started Successfully
9/7/2017 6:05:07 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 7:43:36 PM,Application Starting...
9/7/2017 7:43:48 PM,Application Started Successfully
9/7/2017 8:04:37 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 8:44:07 PM,Application Starting...
9/7/2017 8:44:20 PM,Application Started Successfully
9/7/2017 9:06:08 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 9:15:37 PM,Application Starting...
9/7/2017 9:15:49 PM,Application Started Successfully
9/7/2017 9:36:37 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/7/2017 11:35:10 PM,Application Starting...
9/7/2017 11:35:22 PM,Application Started Successfully
9/7/2017 11:56:11 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 12:10:37 AM,Application Starting...
9/8/2017 12:10:48 AM,Application Started Successfully
9/8/2017 12:31:37 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 12:35:33 AM,Application Starting...
9/8/2017 12:35:45 AM,Application Started Successfully
9/8/2017 12:56:34 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 2:33:33 AM,Application Starting...
9/8/2017 2:33:45 AM,Application Started Successfully
9/8/2017 2:54:33 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 3:18:42 AM,Application Starting...
9/8/2017 3:18:54 AM,Application Started Successfully
9/8/2017 3:50:43 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 3:52:01 AM,Application Starting...
9/8/2017 3:52:13 AM,Application Started Successfully
9/8/2017 4:13:02 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 5:15:52 AM,Application Starting...
9/8/2017 5:16:04 AM,Application Started Successfully
9/8/2017 5:37:53 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 6:06:01 AM,Application Starting...
9/8/2017 6:06:13 AM,Application Started Successfully
9/8/2017 6:27:02 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 6:33:15 AM,Application Starting...
9/8/2017 6:33:27 AM,Application Started Successfully
9/8/2017 6:54:16 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 9:54:25 AM,Application Starting...
9/8/2017 9:54:37 AM,Application Started Successfully
9/8/2017 10:16:26 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 1:29:58 PM,Application Starting...
9/8/2017 1:30:09 PM,Application Started Successfully
9/8/2017 1:50:58 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 2:52:54 PM,Application Starting...
9/8/2017 2:53:06 PM,Application Started Successfully
9/8/2017 3:13:55 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 3:40:36 PM,Application Starting...
9/8/2017 3:40:48 PM,Application Started Successfully
9/8/2017 4:01:36 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 4:50:06 PM,Application Starting...
9/8/2017 4:50:18 PM,Application Started Successfully
9/8/2017 5:11:07 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 5:39:43 PM,Application Starting...
9/8/2017 5:39:55 PM,Application Started Successfully
9/8/2017 6:36:44 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 8:48:44 PM,Application Starting...
9/8/2017 8:48:56 PM,Application Started Successfully
9/8/2017 9:09:45 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 9:16:46 PM,Application Starting...
9/8/2017 9:16:58 PM,Application Started Successfully
9/8/2017 9:38:47 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 10:36:24 PM,Application Starting...
9/8/2017 10:36:35 PM,Application Started Successfully
9/8/2017 10:57:24 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/8/2017 11:23:26 PM,Application Starting...
9/8/2017 11:23:38 PM,Application Started Successfully
9/8/2017 11:44:27 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 12:15:06 AM,Application Starting...
9/9/2017 12:15:18 AM,Application Started Successfully
9/9/2017 12:36:07 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 1:11:38 AM,Application Starting...
9/9/2017 1:11:50 AM,Application Started Successfully
9/9/2017 1:32:39 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 3:53:52 AM,Application Starting...
9/9/2017 3:54:04 AM,Application Started Successfully
9/9/2017 4:18:53 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 4:35:28 AM,Application Starting...
9/9/2017 4:35:40 AM,Application Started Successfully
9/9/2017 4:56:29 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 7:14:23 AM,Application Starting...
9/9/2017 7:14:35 AM,Application Started Successfully
9/9/2017 7:53:24 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 12:30:41 PM,Application Starting...
9/9/2017 12:30:53 PM,Application Started Successfully
9/9/2017 12:51:42 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 1:15:06 PM,Application Starting...
9/9/2017 1:15:18 PM,Application Started Successfully
9/9/2017 1:36:07 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 3:16:56 PM,Application Starting...
9/9/2017 3:17:07 PM,Application Started Successfully
9/9/2017 3:37:56 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 3:42:10 PM,Application Starting...
9/9/2017 3:42:22 PM,Application Started Successfully
9/9/2017 4:03:11 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/9/2017 9:33:14 PM,Application Starting...
9/9/2017 9:33:25 PM,Application Started Successfully
9/9/2017 9:54:14 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 1:20:53 AM,Application Starting...
9/10/2017 1:21:05 AM,Application Started Successfully
9/10/2017 1:54:54 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 3:52:50 AM,Application Starting...
9/10/2017 3:53:02 AM,Application Started Successfully
9/10/2017 4:13:51 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 6:24:58 AM,Application Starting...
9/10/2017 6:25:10 AM,Application Started Successfully
9/10/2017 6:45:59 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 10:41:31 AM,Application Starting...
9/10/2017 10:41:43 AM,Application Started Successfully
9/10/2017 11:02:32 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 12:14:10 PM,Application Starting...
9/10/2017 12:14:22 PM,Application Started Successfully
9/10/2017 12:35:11 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 1:35:14 PM,Application Starting...
9/10/2017 1:35:26 PM,Application Started Successfully
9/10/2017 2:11:15 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 2:25:45 PM,Application Starting...
9/10/2017 2:25:57 PM,Application Started Successfully
9/10/2017 2:46:46 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 3:07:02 PM,Application Starting...
9/10/2017 3:07:13 PM,Application Started Successfully
9/10/2017 3:32:02 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 7:14:15 PM,Application Starting...
9/10/2017 7:14:27 PM,Application Started Successfully
9/10/2017 7:35:23 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 7:53:33 PM,Application Starting...
9/10/2017 7:53:45 PM,Application Started Successfully
9/10/2017 8:14:33 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 8:36:47 PM,Application Starting...
9/10/2017 8:36:59 PM,Application Started Successfully
9/10/2017 9:23:48 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 9:32:36 PM,Application Starting...
9/10/2017 9:32:48 PM,Application Started Successfully
9/10/2017 9:53:36 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/10/2017 10:12:11 PM,Application Starting...
9/10/2017 10:12:23 PM,Application Started Successfully
9/10/2017 10:33:12 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 3:00:58 AM,Application Starting...
9/11/2017 3:01:10 AM,Application Started Successfully
9/11/2017 3:21:59 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 3:33:48 AM,Application Starting...
9/11/2017 3:34:01 AM,Application Started Successfully
9/11/2017 4:12:49 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 4:18:45 AM,Application Starting...
9/11/2017 4:18:57 AM,Application Started Successfully
9/11/2017 4:39:46 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 4:49:02 AM,Application Starting...
9/11/2017 4:49:14 AM,Application Started Successfully
9/11/2017 5:24:02 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 7:24:10 AM,Application Starting...
9/11/2017 7:24:24 AM,Application Started Successfully
9/11/2017 7:45:11 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 10:24:39 AM,Application Starting...
9/11/2017 10:24:52 AM,Application Started Successfully
9/11/2017 10:45:40 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 10:58:38 AM,Application Starting...
9/11/2017 10:58:51 AM,Application Started Successfully
9/11/2017 11:19:39 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 11:43:53 AM,Application Starting...
9/11/2017 11:44:05 AM,Application Started Successfully
9/11/2017 12:04:53 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 1:07:04 PM,Application Starting...
9/11/2017 1:07:16 PM,Application Started Successfully
9/11/2017 1:28:05 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 3:45:45 PM,Application Starting...
9/11/2017 3:45:57 PM,Application Started Successfully
9/11/2017 4:06:45 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 4:23:21 PM,Application Starting...
9/11/2017 4:23:33 PM,Application Started Successfully
9/11/2017 4:53:21 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 6:29:29 PM,Application Starting...
9/11/2017 6:29:42 PM,Application Started Successfully
9/11/2017 6:50:30 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 8:54:31 PM,Application Starting...
9/11/2017 8:54:43 PM,Application Started Successfully
9/11/2017 9:15:32 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 9:36:14 PM,Application Starting...
9/11/2017 9:36:26 PM,Application Started Successfully
9/11/2017 9:57:15 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 10:12:07 PM,Application Starting...
9/11/2017 10:12:19 PM,Application Started Successfully
9/11/2017 10:49:07 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/11/2017 11:01:08 PM,Application Starting...
9/11/2017 11:01:19 PM,Application Started Successfully
9/11/2017 11:24:08 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 1:03:54 AM,Application Starting...
9/12/2017 1:04:06 AM,Application Started Successfully
9/12/2017 1:25:54 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 3:51:57 AM,Application Starting...
9/12/2017 3:52:09 AM,Application Started Successfully
9/12/2017 4:12:57 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 4:24:34 AM,Application Starting...
9/12/2017 4:24:46 AM,Application Started Successfully
9/12/2017 4:45:35 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 4:49:55 AM,Application Starting...
9/12/2017 4:50:07 AM,Application Started Successfully
9/12/2017 5:10:55 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 9:33:38 AM,Application Starting...
9/12/2017 9:33:50 AM,Application Started Successfully
9/12/2017 9:54:39 AM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 12:00:36 PM,Application Starting...
9/12/2017 12:00:48 PM,Application Started Successfully
9/12/2017 12:21:36 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 1:45:34 PM,Application Starting...
9/12/2017 1:45:46 PM,Application Started Successfully
9/12/2017 2:06:34 PM,Application Ended: HostingEnvironment initiated shutdown
HostingEnvironment caused shutdown
9/12/2017 5:36:58 PM,Application Starting...
9/12/2017 5:37:10 PM,Application Started Successfully
